id,url,price,price_per_m2,currency,rooms,area,floor,floors_total,address,metro,metro_minutes,metro_transport,district,description,seller_type,published,room_type_query
328560957,https://www.cian.ru/sale/flat/328560957/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,17000000,469613,rur,1,36.2,6,24,"Москва, Западное Дегунино район, Дмитровское ш., д.71, к.А",Верхние Лихоборы,3,walk,Западное Дегунино,"1-комн.кв.  ·  36,2 м²  ·  6/24 этаж",specialist,2 часа назад,1
330263611,https://www.cian.ru/sale/flat/330263611/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,18000000,505334,rur,1,35.62,14,16,"Москва, Сосенское район, Сальвадора Дали ул., д.1к3",Прокшино,20,walk,Сосенское,"1-комн.кв.  ·  35,6 м²  ·  14/16 этаж",specialist,2 часа назад,1
330380958,https://www.cian.ru/sale/flat/330380958/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,17300000,414868,rur,1,41.7,7,24,"Россия, Москва, Тагильская улица, 4В",Бульвар Рокоссовского,6,transport,Метрогородок,"1-комн.кв.  ·  41,7 м²  ·  7/24 этаж",specialist,2 часа назад,1
330465225,https://www.cian.ru/sale/flat/330465225/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,18000000,537313,rur,1,33.5,5,25,"Москва, Текстильщики район, Грайвороновский 1-й проезд., д.7А, к.2",Текстильщики,7,transport,Текстильщики,"1-комн.кв.  ·  33,5 м²  ·  5/25 этаж",specialist,3 часа назад,1
329410104,https://www.cian.ru/sale/flat/329410104/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,19100000,420705,rur,1,45.4,8,9,"Россия, Москва, улица Вавилова, 81",Вавиловская,7,walk,Ломоносовский,"1-комн.кв.  ·  45,4 м²  ·  8/9 этаж",specialist,3 часа назад,1
329185994,https://www.cian.ru/sale/flat/329185994/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,15990000,415325,rur,1,38.5,17,17,"Москва, Москва городской округ, г Москва, Энтузиастов ш, 11АК4",Авиамоторная,4,walk,Лефортово,"1-комн.кв.  ·  38,5 м²  ·  17/17 этаж",specialist,3 часа назад,1
330246257,https://www.cian.ru/sale/flat/330246257/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,17500000,583333,rur,1,30.0,1,9,"Россия, Москва, улица Симоновский Вал, 10",Крестьянская застава,13,walk,Даниловский,1-комн.кв.  ·  30 м²  ·  1/9 этаж,specialist,3 часа назад,1
328109176,https://www.cian.ru/sale/flat/328109176/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,16800000,460274,rur,1,36.5,9,32,"Россия, Москва, Донецкая улица, 34к3",Курьяново,9,walk,Марьино,"1-комн.кв.  ·  36,5 м²  ·  9/32 этаж",specialist,3 часа назад,1
330041245,https://www.cian.ru/sale/flat/330041245/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,18290000,486436,rur,1,37.6,12,29,"Россия, Москва, Отрадная улица, 4а",Владыкино,4,transport,Отрадное,"1-комн.кв.  ·  37,6 м²  ·  12/29 этаж",specialist,3 часа назад,1
330008680,https://www.cian.ru/sale/flat/330008680/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,17100000,428571,rur,1,39.9,9,24,"Россия, Москва, Амурская улица, 1/2/1",Черкизовская,8,walk,Гольяново,"1-комн.кв.  ·  39,9 м²  ·  9/24 этаж",specialist,3 часа назад,1
329908113,https://www.cian.ru/sale/flat/329908113/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,17200000,439898,rur,1,39.1,6,33,"Россия, Москва, Алтуфьевское шоссе, 55к5",Дегунино,5,transport,Алтуфьевский,"1-комн.кв.  ·  39,1 м²  ·  6/33 этаж",specialist,3 часа назад,1
328099293,https://www.cian.ru/sale/flat/328099293/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,15500000,416667,rur,1,37.2,1,17,"Россия, Москва, Осенний бульвар, 18к2",Крылатское,6,walk,Крылатское,"1-комн.кв.  ·  37,2 м²  ·  1/17 этаж",specialist,3 часа назад,1
329787562,https://www.cian.ru/sale/flat/329787562/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,17290000,411667,rur,1,42.0,1,5,"Россия, Москва, Пересветов переулок, 3",Автозаводская,11,walk,Даниловский,1-комн.кв.  ·  42 м²  ·  1/5 этаж,specialist,3 часа назад,1
330144326,https://www.cian.ru/sale/flat/330144326/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,17000000,447368,rur,1,38.0,3,17,"Россия, Москва, улица Бочкова, 6к2",Алексеевская,6,walk,Останкинский,1-комн.кв.  ·  38 м²  ·  3/17 этаж,specialist,3 часа назад,1
330374619,https://www.cian.ru/sale/flat/330374619/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,15250000,385101,rur,1,39.6,14,14,"город Москва, улица Суздальская, дом 24, корпус 1",Новокосино,6,walk,Новокосино,"1-комн.кв.  ·  39,6 м²  ·  14/14 этаж",specialist,4 часа назад,1
329938428,https://www.cian.ru/sale/flat/329938428/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,18200000,283489,rur,1,64.2,1,25,"Москва, Коммунарка р-н, Эдальго (поселок Коммунарка) мкр, -, 7",Новомосковская,7,transport,Сосенское,"1-комн.кв.  ·  64,2 м²  ·  1/25 этаж",specialist,4 часа назад,1
329786550,https://www.cian.ru/sale/flat/329786550/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,19950000,578261,rur,1,34.5,8,16,"Москва, Алексеевский район, Бориса Галушкина ул., д.3, к.1",ВДНХ,12,walk,Алексеевский,"1-комн.кв.  ·  34,5 м²  ·  8/16 этаж",specialist,4 часа назад,1
328570837,https://www.cian.ru/sale/flat/328570837/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,15399000,416189,rur,1,37.0,2,20,"Москва, Сосенское район, Адмирала Корнилова ул., д.76к1",Саларьево,18,walk,Мосрентген,1-комн.кв.  ·  37 м²  ·  2/20 этаж,specialist,4 часа назад,1
330566604,https://www.cian.ru/sale/flat/330566604/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,17000000,492754,rur,1,34.5,5,14,"Россия, Москва, Большая Тульская улица, 2",Тульская,4,walk,Даниловский,"1-комн.кв.  ·  34,5 м²  ·  5/14 этаж",specialist,4 часа назад,1
329660898,https://www.cian.ru/sale/flat/329660898/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,15450000,479814,rur,1,32.2,9,12,"Россия, Москва, улица Академика Варги, 6",Генерала Тюленева,13,walk,Теплый Стан,"1-комн.кв.  ·  32,2 м²  ·  9/12 этаж",specialist,4 часа назад,1
329180048,https://www.cian.ru/sale/flat/329180048/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,19200000,507937,rur,1,37.8,5,17,"Москва, Нагатинский б-р, 6",Коломенская,12,walk,Нагатино-Садовники,"1-комн.кв.  ·  37,8 м²  ·  5/17 этаж",specialist,4 часа назад,1
330564433,https://www.cian.ru/sale/flat/330564433/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,18500000,414798,rur,1,44.6,14,16,"Россия, Москва, улица Гурьянова, 2к4",Печатники,7,walk,Печатники,"1-комн.кв.  ·  44,6 м²  ·  14/16 этаж",specialist,4 часа назад,1
330076406,https://www.cian.ru/sale/flat/330076406/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,15900000,501577,rur,1,31.7,3,18,"Россия, Москва, Производственная улица, 17",Солнцево,8,walk,Солнцево,"1-комн.кв.  ·  31,7 м²  ·  3/18 этаж",agency,5 часов назад,1
330130229,https://www.cian.ru/sale/flat/330130229/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,19500000,573529,rur,1,34.0,39,69,Москва,Кожуховская,8,walk,Печатники,1-комн.кв.  ·  34 м²  ·  39/69 этаж,specialist,5 часов назад,1
330307741,https://www.cian.ru/sale/flat/330307741/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,18800000,566265,rur,1,33.2,17,17,"Россия, Москва, 2-й Мосфильмовский переулок, 21",Поклонная,10,walk,Раменки,"1-комн.кв.  ·  33,2 м²  ·  17/17 этаж",specialist,5 часов назад,1
329193315,https://www.cian.ru/sale/flat/329193315/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,17000000,501475,rur,1,33.9,16,69,"Москва, ЖК Левел Южнопортовая, 3",Кожуховская,9,walk,Печатники,"1-комн.кв.  ·  33,9 м²  ·  16/69 этаж",specialist,5 часов назад,1
330271036,https://www.cian.ru/sale/flat/330271036/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,16200000,479290,rur,1,33.8,8,24,"Москва, Южнопортовая улица, 26к2",Кожуховская,14,walk,Печатники,"1-комн.кв.  ·  33,8 м²  ·  8/24 этаж",specialist,5 часов назад,1
329327336,https://www.cian.ru/sale/flat/329327336/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,16700000,492625,rur,1,33.9,9,24,"Москва, Южнопортовая улица, 26к2",Кожуховская,14,walk,Печатники,"1-комн.кв.  ·  33,9 м²  ·  9/24 этаж",specialist,5 часов назад,1
329192251,https://www.cian.ru/sale/flat/329192251/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,16300000,536184,rur,1,30.4,11,26,"Москва, Автомобильный",Калитники,11,walk,Нижегородский,"1-комн. апарт.  ·  30,4 м²  ·  11/26 этаж",specialist,5 часов назад,1
327133953,https://www.cian.ru/sale/flat/327133953/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,16400000,464589,rur,1,35.3,12,45,"Россия, Москва, ЖК Скай Гарден",Тушинская,8,transport,Покровское-Стрешнево,"1-комн.кв.  ·  35,3 м²  ·  12/45 этаж",agency,5 часов назад,1
330543263,https://www.cian.ru/sale/flat/330543263/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,16599000,413940,rur,1,40.1,11,15,"Россия, Москва, улица Генерала Глаголева, 5к1",Бульвар Генерала Карбышева,9,walk,Хорошево-Мневники,"1-комн.кв.  ·  40,1 м²  ·  11/15 этаж",specialist,5 часов назад,1
330386945,https://www.cian.ru/sale/flat/330386945/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,15500000,474006,rur,1,32.7,10,12,"Москва, Останкинский район, Звёздный б-р., д.5, к.3",ВДНХ,10,walk,Останкинский,"1-комн.кв.  ·  32,7 м²  ·  10/12 этаж",specialist,6 часов назад,1
330243432,https://www.cian.ru/sale/flat/330243432/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,15600000,503226,rur,1,31.0,3,3,"Россия, Москва, Переведеновский переулок, 16",Бауманская,14,walk,Басманный,1-комн.кв.  ·  31 м²  ·  3/3 этаж,specialist,6 часов назад,1
329783786,https://www.cian.ru/sale/flat/329783786/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,19300000,480100,rur,1,40.2,15,21,"Москва, Дмитровский район, Дмитровское ш., д.127, к.1",Яхромская,12,walk,Дмитровский,"1-комн.кв.  ·  40,2 м²  ·  15/21 этаж",specialist,7 часов назад,1
330474027,https://www.cian.ru/sale/flat/330474027/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,18499999,511050,rur,1,36.2,4,33,"Россия, Москва, Малая Очаковская улица, 4Ак2",Озёрная,11,walk,Очаково-Матвеевское,"1-комн.кв.  ·  36,2 м²  ·  4/33 этаж",specialist,7 часов назад,1
329752085,https://www.cian.ru/sale/flat/329752085/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,17998000,427506,rur,1,42.1,5,22,"Россия, Москва, Новомосковский административный округ, район Внуково, улица Анны Ахматовой, 14",Рассказовка,5,walk,Внуковское,"1-комн.кв.  ·  42,1 м²  ·  5/22 этаж",agency,8 часов назад,1
329234742,https://www.cian.ru/sale/flat/329234742/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,15420000,445665,rur,1,34.6,5,9,"Москва, Чертаново Южное район, Газопровод ул., д.11, к.1",Улица Академика Янгеля,12,walk,Чертаново Южное,"1-комн.кв.  ·  34,6 м²  ·  5/9 этаж",specialist,8 часов назад,1
330085434,https://www.cian.ru/sale/flat/330085434/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,15700000,461765,rur,1,34.0,2,5,"Россия, Москва, Скаковая улица, 34к2",Белорусская,9,walk,Беговой,1-комн.кв.  ·  34 м²  ·  2/5 этаж,agency,8 часов назад,1
328939253,https://www.cian.ru/sale/flat/328939253/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,15490000,406562,rur,1,38.1,17,17,"Москва, Бабушкинский район, Чукотский проезд., д.4",Бабушкинская,10,walk,Бабушкинский,"1-комн.кв.  ·  38,1 м²  ·  17/17 этаж",specialist,8 часов назад,1
330187110,https://www.cian.ru/sale/flat/330187110/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,19500000,555556,rur,1,35.1,2,7,"Россия, Москва, Донская улица, 28",Шаболовская,9,walk,Донской,"1-комн.кв.  ·  35,1 м²  ·  2/7 этаж",agency,8 часов назад,1
329226095,https://www.cian.ru/sale/flat/329226095/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,15300000,393316,rur,1,38.9,2,12,Россия Москва  Москва Обручевский район   Академика Челомея 10,Новаторская,13,walk,Обручевский,"1-комн.кв.  ·  38,9 м²  ·  2/12 этаж",specialist,8 часов назад,1
328514761,https://www.cian.ru/sale/flat/328514761/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,16300000,319608,rur,1,51.0,12,21,"Москва, Новогиреевская улица, 5Ак2",Новогиреево,5,transport,Перово,1-комн.кв.  ·  51 м²  ·  12/21 этаж,specialist,8 часов назад,1
330538673,https://www.cian.ru/sale/flat/330538673/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,17200000,415459,rur,1,41.4,13,26,"г Москва, г Москва, Кронштадтский б-р, 9к3",Водный стадион,6,walk,Головинский,"1-комн.кв.  ·  41,4 м²  ·  13/26 этаж",specialist,8 часов назад,1
330534671,https://www.cian.ru/sale/flat/330534671/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,19300000,455189,rur,1,42.4,13,35,"г Москва, г Москва, ул Фестивальная, 29",Речной вокзал,8,walk,Левобережный,"1-комн.кв.  ·  42,4 м²  ·  13/35 этаж",specialist,8 часов назад,1
330555765,https://www.cian.ru/sale/flat/330555765/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,18000000,469974,rur,1,38.3,15,15,"Россия, Москва, Большая Марфинская улица, 4к1",Фонвизинская,10,walk,Марфино,"1-комн.кв.  ·  38,3 м²  ·  15/15 этаж",specialist,9 часов назад,1
330442176,https://www.cian.ru/sale/flat/330442176/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,17500000,422705,rur,1,41.4,5,31,"Россия, Москва, Открытое шоссе, вл9",Бульвар Рокоссовского,2,walk,Богородское,"1-комн.кв.  ·  41,4 м²  ·  5/31 этаж",specialist,9 часов назад,1
330554555,https://www.cian.ru/sale/flat/330554555/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,16500000,412500,rur,1,40.0,15,23,"Россия, Москва, Варшавское шоссе, 168",Лесопарковая,4,walk,Чертаново Южное,1-комн.кв.  ·  40 м²  ·  15/23 этаж,agency,10 часов назад,1
330448268,https://www.cian.ru/sale/flat/330448268/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,15300000,395349,rur,1,38.7,8,17,"Россия, Москва, Открытое шоссе, 24к1",Бульвар Рокоссовского,17,walk,Метрогородок,"1-комн.кв.  ·  38,7 м²  ·  8/17 этаж",specialist,10 часов назад,1
330384654,https://www.cian.ru/sale/flat/330384654/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,15700000,382927,rur,1,41.0,19,21,"Россия, Москва, Щёлковское шоссе, 90к1",Щёлковская,19,walk,Северное Измайлово,1-комн.кв.  ·  41 м²  ·  19/21 этаж,specialist,10 часов назад,1
329370592,https://www.cian.ru/sale/flat/329370592/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,15400000,496774,rur,1,31.0,5,5,"Россия, Москва, Русаковская улица, 12к1",Красносельская,9,walk,Красносельский,1-комн.кв.  ·  31 м²  ·  5/5 этаж,specialist,14 часов назад,1
329571729,https://www.cian.ru/sale/flat/329571729/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,18100000,439320,rur,1,41.2,20,29,"Россия, Москва, Юго-Восточный административный округ, Нижегородский район, ЖК Квартал Издание",Нижегородская,16,walk,Нижегородский,"1-комн.кв.  ·  41,2 м²  ·  20/29 этаж",specialist,14 часов назад,1
329582256,https://www.cian.ru/sale/flat/329582256/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,15500000,469697,rur,1,33.0,9,27,"Россия, Москва, улица Генерала Белова, 28к2",Домодедовская,11,walk,Орехово-Борисово Южное,1-комн.кв.  ·  33 м²  ·  9/27 этаж,specialist,16 часов назад,1
330545297,https://www.cian.ru/sale/flat/330545297/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,15600000,367925,rur,1,42.4,14,25,"Москва, Муравская, 46к4",Пятницкое шоссе,8,transport,Митино,"1-комн.кв.  ·  42,4 м²  ·  14/25 этаж",specialist,вчера,1
327007911,https://www.cian.ru/sale/flat/327007911/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,18000000,500000,rur,1,36.0,15,39,"Ильменский проезд, д.11, к.1",Селигерская,4,walk,Западное Дегунино,1-комн.кв.  ·  36 м²  ·  15/39 этаж,specialist,вчера,1
327041982,https://www.cian.ru/sale/flat/327041982/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,15700000,403599,rur,1,38.9,2,12,"Россия, Москва, улица Твардовского, 11",Строгино,18,walk,Строгино,"1-комн.кв.  ·  38,9 м²  ·  2/12 этаж",specialist,вчера,1
329362237,https://www.cian.ru/sale/flat/329362237/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,18400000,479167,rur,1,38.4,8,16,"Москва, улица 1-я Аэропортовская, д.6",Аэропорт,6,walk,Аэропорт,"1-комн.кв.  ·  38,4 м²  ·  8/16 этаж",specialist,вчера,1
330543935,https://www.cian.ru/sale/flat/330543935/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,18490000,393404,rur,1,47.0,22,26,"Россия, Москва, Старокрымская улица, 15к2",Улица Скобелевская,15,walk,Южное Бутово,1-комн.кв.  ·  47 м²  ·  22/26 этаж,specialist,вчера,1
330226191,https://www.cian.ru/sale/flat/330226191/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,15500000,344444,rur,1,45.0,9,24,"Россия, Москва, Ягодная улица, 8к1",Царицыно,9,transport,Бирюлево Восточное,1-комн.кв.  ·  45 м²  ·  9/24 этаж,specialist,вчера,1
330211605,https://www.cian.ru/sale/flat/330211605/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,16700000,509146,rur,1,32.8,9,9,"Москва, Константина Царёва ул, 18",Войковская,11,walk,Сокол,"1-комн.кв.  ·  32,8 м²  ·  9/9 этаж",specialist,вчера,1
327858878,https://www.cian.ru/sale/flat/327858878/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,18500000,392781,rur,1,47.1,7,25,"Россия, Москва, Боровское шоссе, 2к7",Говорово,7,walk,Солнцево,"1-комн.кв.  ·  47,1 м²  ·  7/25 этаж",specialist,вчера,1
330543354,https://www.cian.ru/sale/flat/330543354/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,16500000,420918,rur,1,39.2,44,49,"Россия, Москва, ЖК Левел Южнопортовая, 8",Кожуховская,14,walk,Печатники,"1-комн.кв.  ·  39,2 м²  ·  44/49 этаж",specialist,вчера,1
330493478,https://www.cian.ru/sale/flat/330493478/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,19900000,468235,rur,1,42.5,26,33,"Россия, Москва, Алтуфьевское шоссе, 55к4",Дегунино,5,transport,Алтуфьевский,"1-комн.кв.  ·  42,5 м²  ·  26/33 этаж",specialist,вчера,1
330542682,https://www.cian.ru/sale/flat/330542682/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,17300000,580537,rur,1,29.8,11,23,"Москва, Хорошёво-Мнёвники район, Зорге ул., д.9А, к.7",Полежаевская,17,walk,Хорошевский,"1-комн.кв.  ·  29,8 м²  ·  11/23 этаж",specialist,вчера,1
327355471,https://www.cian.ru/sale/flat/327355471/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,16500000,390071,rur,1,42.3,7,14,"Ленинградское шоссе, 228к7, Москва, 141431",Беломорская,16,transport,Молжаниновский,"1-комн.кв.  ·  42,3 м²  ·  7/14 этаж",specialist,вчера,1
329446761,https://www.cian.ru/sale/flat/329446761/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,16300000,524116,rur,1,31.1,12,14,"Россия, Москва, Сколковское шоссе, 40к3",Кунцевская,9,transport,Можайский,"1-комн.кв.  ·  31,1 м²  ·  12/14 этаж",specialist,вчера,1
330142169,https://www.cian.ru/sale/flat/330142169/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,20000000,526316,rur,1,38.0,4,24,"Россия, Москва, улица Герасима Курина, 18",Славянский бульвар,5,walk,Фили-Давыдково,1-комн.кв.  ·  38 м²  ·  4/24 этаж,specialist,вчера,1
329493568,https://www.cian.ru/sale/flat/329493568/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,15450000,410904,rur,1,37.6,8,20,"Россия, Москва, 6-я Радиальная улица, 7/1к2",Каспийская,5,transport,Бирюлево Восточное,"1-комн.кв.  ·  37,6 м²  ·  8/20 этаж",specialist,вчера,1
327321523,https://www.cian.ru/sale/flat/327321523/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,17000000,426814,rur,1,39.83,18,26,"Россия, Москва, Волоколамское шоссе, 95/1к7",Трикотажная,6,walk,Покровское-Стрешнево,"1-комн.кв.  ·  39,8 м²  ·  18/26 этаж",specialist,вчера,1
329450623,https://www.cian.ru/sale/flat/329450623/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,17950000,465026,rur,1,38.6,11,22,"Россия, Москва, улица Академика Королёва, 4к1",ВДНХ,10,walk,Останкинский,"1-комн.кв.  ·  38,6 м²  ·  11/22 этаж",specialist,вчера,1
330052243,https://www.cian.ru/sale/flat/330052243/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,18500000,449029,rur,1,41.2,20,24,"Москва, ш. Перовское, стр. 1",Нижегородская,16,walk,Нижегородский,"1-комн.кв.  ·  41,2 м²  ·  20/24 этаж",specialist,вчера,1
328969492,https://www.cian.ru/sale/flat/328969492/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,15300000,447368,rur,1,34.2,10,17,"Россия, Москва, ЖК Прокшино, 7.1.2",Прокшино,12,walk,Сосенское,"1-комн.кв.  ·  34,2 м²  ·  10/17 этаж",specialist,вчера,1
330538090,https://www.cian.ru/sale/flat/330538090/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,15150000,503322,rur,1,30.1,2,5,"Россия, Москва, Дмитровское шоссе, 95к1",Селигерская,8,walk,Бескудниковский,"1-комн.кв.  ·  30,1 м²  ·  2/5 этаж",specialist,вчера,1
329377090,https://www.cian.ru/sale/flat/329377090/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,18000000,559006,rur,1,32.2,13,48,"Москва, жилой комплекс Левел Мичуринский, к8",Мичуринский проспект,18,walk,Очаково-Матвеевское,"1-комн.кв.  ·  32,2 м²  ·  13/48 этаж",specialist,вчера,1
330000655,https://www.cian.ru/sale/flat/330000655/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,17450000,418465,rur,1,41.7,3,23,"Россия, Москва, улица Нижняя Хохловка, 8",Нижегородская,10,walk,Нижегородский,"1-комн.кв.  ·  41,7 м²  ·  3/23 этаж",specialist,вчера,1
329978204,https://www.cian.ru/sale/flat/329978204/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,16250000,400246,rur,1,40.6,6,10,"Россия, Москва, Новомосковский административный округ, район Внуково, бульвар Андрея Тарковского, 5",Рассказовка,18,walk,Внуковское,"1-комн.кв.  ·  40,6 м²  ·  6/10 этаж",specialist,вчера,1
327318450,https://www.cian.ru/sale/flat/327318450/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,19499000,599969,rur,1,32.5,7,38,"Россия, Москва, ЖК Первый Дубровский, 1.4",Волгоградский проспект,2,walk,Южнопортовый,"1-комн.кв.  ·  32,5 м²  ·  7/38 этаж",specialist,вчера,1
330286919,https://www.cian.ru/sale/flat/330286919/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,15500000,418919,rur,1,37.0,18,22,"Россия, Москва, Дегунинская улица, 3к2",Селигерская,10,walk,Западное Дегунино,1-комн.кв.  ·  37 м²  ·  18/22 этаж,specialist,вчера,1
329012720,https://www.cian.ru/sale/flat/329012720/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,18995000,499868,rur,1,38.0,4,30,"Москва, проезд Тюменский , 3к1",Бульвар Рокоссовского,4,walk,Богородское,1-комн.кв.  ·  38 м²  ·  4/30 этаж,specialist,вчера,1
330193425,https://www.cian.ru/sale/flat/330193425/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,19700000,469048,rur,1,42.0,9,17,"Россия, Москва, Малая Юшуньская улица, 10к2",Каховская,5,walk,Зюзино,1-комн.кв.  ·  42 м²  ·  9/17 этаж,specialist,вчера,1
329658108,https://www.cian.ru/sale/flat/329658108/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,16900000,412598,rur,1,40.96,21,49,"Россия, Москва, ЖК Тэйт",Марьина Роща,6,walk,Марьина роща,1-комн.кв.  ·  41 м²  ·  21/49 этаж,specialist,вчера,1
328326771,https://www.cian.ru/sale/flat/328326771/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,17750000,429782,rur,1,41.3,8,33,"Москва, Соколиная гора район, Будённого пр-кт., д.51, к.1",Шоссе Энтузиастов,10,walk,Соколиная гора,"1-комн.кв.  ·  41,3 м²  ·  8/33 этаж",specialist,вчера,1
330311710,https://www.cian.ru/sale/flat/330311710/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,18800000,566265,rur,1,33.2,17,17,"Москва, Раменки район, Мосфильмовский 2-й пер., д.21",Поклонная,10,walk,Раменки,"1-комн.кв.  ·  33,2 м²  ·  17/17 этаж",specialist,вчера,1
330145133,https://www.cian.ru/sale/flat/330145133/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,17900000,471053,rur,1,38.0,1,12,"Москва, Алексеевский район, Большая Марьинская ул., д.1",Алексеевская,10,walk,Останкинский,1-комн.кв.  ·  38 м²  ·  1/12 этаж,specialist,вчера,1
329925449,https://www.cian.ru/sale/flat/329925449/?mlSearchSessionGuid=406c65989cc4fc3d95400cfa40a78278,18300000,446341,rur,1,41.0,24,25,"Москва, Люблино район, Люблинская ул., д.76, к.2",Перерва,13,walk,Люблино,1-комн.кв.  ·  41 м²  ·  24/25 этаж,specialist,вчера,1
